20100720,PM.CZCE,PM105.CZCE,16
20100721,PM.CZCE,PM011.CZCE,-23
20100727,PM.CZCE,PM101.CZCE,47
20100728,PM.CZCE,PM009.CZCE,-121
20100729,PM.CZCE,PM011.CZCE,108
20100802,PM.CZCE,PM009.CZCE,-104
20100803,PM.CZCE,PM011.CZCE,140
20100804,PM.CZCE,PM009.CZCE,-155
20100806,PM.CZCE,PM101.CZCE,214
20100810,PM.CZCE,PM011.CZCE,-16
20100811,PM.CZCE,PM009.CZCE,-159
20100812,PM.CZCE,PM011.CZCE,234
20100813,PM.CZCE,PM101.CZCE,16
20100817,PM.CZCE,PM011.CZCE,-50
20100818,PM.CZCE,PM101.CZCE,39
20100820,PM.CZCE,PM103.CZCE,-3
20100823,PM.CZCE,PM009.CZCE,-227
20100824,PM.CZCE,PM101.CZCE,216
20100826,PM.CZCE,PM011.CZCE,-27
20100902,PM.CZCE,PM103.CZCE,21
20100903,PM.CZCE,PM107.CZCE,-9
20100906,PM.CZCE,PM011.CZCE,-38
20100908,PM.CZCE,PM103.CZCE,35
20100913,PM.CZCE,PM011.CZCE,-11
20100914,PM.CZCE,PM103.CZCE,12
20100915,PM.CZCE,PM101.CZCE,13
20100916,PM.CZCE,PM011.CZCE,2
20100917,PM.CZCE,PM101.CZCE,7
20100927,PM.CZCE,PM103.CZCE,72
20100930,PM.CZCE,PM105.CZCE,-5
20101008,PM.CZCE,PM103.CZCE,11
20101011,PM.CZCE,PM105.CZCE,9
20101012,PM.CZCE,PM103.CZCE,-25
20101013,PM.CZCE,PM105.CZCE,1
20101015,PM.CZCE,PM011.CZCE,-100
20101018,PM.CZCE,PM103.CZCE,69
20101027,PM.CZCE,PM105.CZCE,50
20101028,PM.CZCE,PM103.CZCE,-14
20101105,PM.CZCE,PM105.CZCE,50
20101202,PM.CZCE,PM109.CZCE,147
20101203,PM.CZCE,PM105.CZCE,-90
20101207,PM.CZCE,PM109.CZCE,193
20101209,PM.CZCE,PM105.CZCE,-119
20101210,PM.CZCE,PM109.CZCE,93
20101213,PM.CZCE,PM105.CZCE,-112
20101214,PM.CZCE,PM109.CZCE,115
20101215,PM.CZCE,PM105.CZCE,-102
20101221,PM.CZCE,PM103.CZCE,-91
20101222,PM.CZCE,PM105.CZCE,98
20101231,PM.CZCE,PM109.CZCE,117
20110104,PM.CZCE,PM105.CZCE,-86
20110105,PM.CZCE,PM109.CZCE,125
20110106,PM.CZCE,PM105.CZCE,-133
20110121,PM.CZCE,PM109.CZCE,137
20110124,PM.CZCE,PM105.CZCE,-151
20110126,PM.CZCE,PM109.CZCE,162
20110128,PM.CZCE,PM105.CZCE,-162
20110131,PM.CZCE,PM109.CZCE,141
20110309,PM.CZCE,PM105.CZCE,-149
20110310,PM.CZCE,PM109.CZCE,187
20110325,PM.CZCE,PM201.CZCE,157
20110328,PM.CZCE,PM105.CZCE,-306
20110329,PM.CZCE,PM109.CZCE,169
20110419,PM.CZCE,PM201.CZCE,139
20110428,PM.CZCE,PM109.CZCE,-130
20110505,PM.CZCE,PM201.CZCE,146
20110510,PM.CZCE,PM109.CZCE,-152
20110511,PM.CZCE,PM201.CZCE,151
20110512,PM.CZCE,PM109.CZCE,-143
20110513,PM.CZCE,PM201.CZCE,151
20110518,PM.CZCE,PM109.CZCE,-147
20110524,PM.CZCE,PM107.CZCE,-77
20110525,PM.CZCE,PM201.CZCE,230
20110526,PM.CZCE,PM109.CZCE,-148
20110527,PM.CZCE,PM201.CZCE,145
20110808,PM.CZCE,PM205.CZCE,82
20110816,PM.CZCE,PM201.CZCE,-99
20110818,PM.CZCE,PM205.CZCE,94
20110824,PM.CZCE,PM201.CZCE,-101
20110826,PM.CZCE,PM205.CZCE,100
20110829,PM.CZCE,PM201.CZCE,-111
20110830,PM.CZCE,PM111.CZCE,-65
20110906,PM.CZCE,PM201.CZCE,58
20110907,PM.CZCE,PM205.CZCE,93
20110920,PM.CZCE,PM201.CZCE,-102
20110921,PM.CZCE,PM205.CZCE,103
20111025,PM.CZCE,PM209.CZCE,52
20111104,PM.CZCE,PM205.CZCE,-47
20111107,PM.CZCE,PM209.CZCE,45
20111130,PM.CZCE,PM201.CZCE,-119
20111201,PM.CZCE,PM205.CZCE,84
20111216,PM.CZCE,PM201.CZCE,-100
20111219,PM.CZCE,PM205.CZCE,102
20111220,PM.CZCE,PM201.CZCE,-103
20111221,PM.CZCE,PM205.CZCE,99
20111222,PM.CZCE,PM201.CZCE,-100
20111223,PM.CZCE,PM205.CZCE,100
20120104,PM.CZCE,PM209.CZCE,51
20120105,PM.CZCE,PM205.CZCE,-54
20120106,PM.CZCE,PM211.CZCE,86
20120109,PM.CZCE,PM205.CZCE,-113
20120117,PM.CZCE,PM301.CZCE,145
20120307,PM.CZCE,PM209.CZCE,-22
20120308,PM.CZCE,PM301.CZCE,28
20120321,PM.CZCE,PM209.CZCE,-25
20120322,PM.CZCE,PM205.CZCE,-77
20120323,PM.CZCE,PM301.CZCE,90
20120327,PM.CZCE,PM209.CZCE,-11
20120328,PM.CZCE,PM301.CZCE,11
20120406,PM.CZCE,PM209.CZCE,-25
20120409,PM.CZCE,PM301.CZCE,25
20120418,PM.CZCE,PM209.CZCE,-44
20120424,PM.CZCE,PM301.CZCE,154
20120425,PM.CZCE,PM209.CZCE,-65
20120427,PM.CZCE,PM301.CZCE,59
20120502,PM.CZCE,PM209.CZCE,-66
20120515,PM.CZCE,PM301.CZCE,100
20120530,PM.CZCE,PM303.CZCE,20
20120531,PM.CZCE,PM301.CZCE,-71
20120712,PM.CZCE,PM305.CZCE,149
20120716,PM.CZCE,PM301.CZCE,-92
20120718,PM.CZCE,PM209.CZCE,-102
20120809,PM.CZCE,PM301.CZCE,97
20120904,PM.CZCE,PM211.CZCE,-45
20120905,PM.CZCE,PM301.CZCE,40
20120912,PM.CZCE,PM211.CZCE,-81
20120913,PM.CZCE,PM301.CZCE,100
20121012,PM.CZCE,PM309.CZCE,94
20121015,PM.CZCE,PM301.CZCE,-87
20121026,PM.CZCE,PM305.CZCE,-1
20121029,PM.CZCE,PM307.CZCE,96
20121030,PM.CZCE,PM301.CZCE,-138
20121113,PM.CZCE,PM305.CZCE,7
20121114,PM.CZCE,PM301.CZCE,-57
20121204,PM.CZCE,PM305.CZCE,74
20121207,PM.CZCE,PM301.CZCE,-62
20121212,PM.CZCE,PM305.CZCE,54
20121214,PM.CZCE,PM309.CZCE,104
20121217,PM.CZCE,PM301.CZCE,-53
20121218,PM.CZCE,PM309.CZCE,165
20121224,PM.CZCE,PM301.CZCE,-72
20121227,PM.CZCE,PM305.CZCE,22
20130108,PM.CZCE,PM301.CZCE,-38
20130109,PM.CZCE,PM305.CZCE,60
20130110,PM.CZCE,PM307.CZCE,-12
20130114,PM.CZCE,PM305.CZCE,31
20130118,PM.CZCE,PM309.CZCE,22
20130122,PM.CZCE,PM305.CZCE,-59
20130123,PM.CZCE,PM303.CZCE,-91
20130125,PM.CZCE,PM309.CZCE,94
20130128,PM.CZCE,PM307.CZCE,-36
20130130,PM.CZCE,PM305.CZCE,-2
20130201,PM.CZCE,PM309.CZCE,55
20130204,PM.CZCE,PM305.CZCE,-27
20130205,PM.CZCE,PM309.CZCE,66
20130220,PM.CZCE,PM311.CZCE,-60
20130222,PM.CZCE,PM305.CZCE,-172
20130225,PM.CZCE,PM311.CZCE,30
20130227,PM.CZCE,PM309.CZCE,-24
20130304,PM.CZCE,PM305.CZCE,-59
20130308,PM.CZCE,PM311.CZCE,166
20130311,PM.CZCE,PM309.CZCE,-33
20130319,PM.CZCE,PM401.CZCE,126
20130325,PM.CZCE,PM309.CZCE,-118
20130328,PM.CZCE,PM311.CZCE,139
20130401,PM.CZCE,PM401.CZCE,34
20130411,PM.CZCE,PM309.CZCE,-60
20130417,PM.CZCE,PM307.CZCE,-36
20130419,PM.CZCE,PM305.CZCE,-88
20130423,PM.CZCE,PM309.CZCE,113
20130424,PM.CZCE,PM307.CZCE,-60
20130425,PM.CZCE,PM305.CZCE,-100
20130426,PM.CZCE,PM307.CZCE,48
20130502,PM.CZCE,PM401.CZCE,187
20130503,PM.CZCE,PM309.CZCE,-163
20130508,PM.CZCE,PM307.CZCE,-17
20130513,PM.CZCE,PM309.CZCE,23
20130521,PM.CZCE,PM401.CZCE,70
20130524,PM.CZCE,PM307.CZCE,-122
20130527,PM.CZCE,PM401.CZCE,131
20130529,PM.CZCE,PM309.CZCE,-21
20130607,PM.CZCE,PM311.CZCE,65
20130614,PM.CZCE,PM307.CZCE,-32
20130617,PM.CZCE,PM309.CZCE,111
20130618,PM.CZCE,PM307.CZCE,-102
20130619,PM.CZCE,PM401.CZCE,168
20130621,PM.CZCE,PM309.CZCE,-24
20130624,PM.CZCE,PM401.CZCE,27
20130702,PM.CZCE,PM309.CZCE,-2
20130703,PM.CZCE,PM401.CZCE,14
20130704,PM.CZCE,PM309.CZCE,-48
20130709,PM.CZCE,PM401.CZCE,70
20130710,PM.CZCE,PM405.CZCE,61
20130712,PM.CZCE,PM401.CZCE,1
20130719,PM.CZCE,PM309.CZCE,-64
20130723,PM.CZCE,PM403.CZCE,109
20130724,PM.CZCE,PM311.CZCE,27
20130726,PM.CZCE,PM309.CZCE,-47
20130731,PM.CZCE,PM401.CZCE,25
20130801,PM.CZCE,PM309.CZCE,11
20130805,PM.CZCE,PM401.CZCE,16
20130816,PM.CZCE,PM403.CZCE,40
20130826,PM.CZCE,PM309.CZCE,-82
20130827,PM.CZCE,PM405.CZCE,89
20130828,PM.CZCE,PM309.CZCE,-173
20130830,PM.CZCE,PM311.CZCE,5
20130902,PM.CZCE,PM403.CZCE,-91
20130905,PM.CZCE,PM401.CZCE,49
20130909,PM.CZCE,PM311.CZCE,56
20130911,PM.CZCE,PM401.CZCE,-9
20130924,PM.CZCE,PM405.CZCE,1
20130927,PM.CZCE,PM401.CZCE,27
20131008,PM.CZCE,PM311.CZCE,120
20131009,PM.CZCE,PM409.CZCE,-112
20131011,PM.CZCE,PM311.CZCE,-14
20131014,PM.CZCE,PM409.CZCE,-144
20131015,PM.CZCE,PM401.CZCE,12
20131024,PM.CZCE,PM405.CZCE,-18
20131101,PM.CZCE,PM401.CZCE,-12
20131104,PM.CZCE,PM405.CZCE,-15
20131118,PM.CZCE,PM401.CZCE,-22
20131122,PM.CZCE,PM409.CZCE,12
20131125,PM.CZCE,PM401.CZCE,-37
20131202,PM.CZCE,PM405.CZCE,46
20131211,PM.CZCE,PM401.CZCE,-16
20131224,PM.CZCE,PM405.CZCE,49
20140102,PM.CZCE,PM409.CZCE,-51
20140106,PM.CZCE,PM405.CZCE,20
20140108,PM.CZCE,PM409.CZCE,-61
20140113,PM.CZCE,PM405.CZCE,46
20140115,PM.CZCE,PM409.CZCE,-71
20140120,PM.CZCE,PM501.CZCE,-86
20140121,PM.CZCE,PM409.CZCE,88
20140127,PM.CZCE,PM405.CZCE,35
20140128,PM.CZCE,PM409.CZCE,-71
20140212,PM.CZCE,PM405.CZCE,101
20140224,PM.CZCE,PM409.CZCE,-196
20140225,PM.CZCE,PM405.CZCE,103
20140303,PM.CZCE,PM501.CZCE,52
20140304,PM.CZCE,PM405.CZCE,14
20140305,PM.CZCE,PM409.CZCE,-35
20140318,PM.CZCE,PM405.CZCE,12
20140319,PM.CZCE,PM409.CZCE,-79
20140320,PM.CZCE,PM405.CZCE,84
20140325,PM.CZCE,PM409.CZCE,13
20140327,PM.CZCE,PM405.CZCE,-14
20140328,PM.CZCE,PM409.CZCE,12
20140408,PM.CZCE,PM405.CZCE,-81
20140410,PM.CZCE,PM411.CZCE,20
20140411,PM.CZCE,PM409.CZCE,68
20140414,PM.CZCE,PM503.CZCE,70
20140416,PM.CZCE,PM405.CZCE,-190
20140508,PM.CZCE,PM409.CZCE,199
20140514,PM.CZCE,PM407.CZCE,-218
20140520,PM.CZCE,PM409.CZCE,113
20140728,PM.CZCE,PM507.CZCE,36
20140731,PM.CZCE,PM409.CZCE,-14
20140805,PM.CZCE,PM507.CZCE,-131
20140813,PM.CZCE,PM501.CZCE,-24
20140821,PM.CZCE,PM507.CZCE,-17
20140825,PM.CZCE,PM501.CZCE,3
20140829,PM.CZCE,PM507.CZCE,-55
20140909,PM.CZCE,PM501.CZCE,136
20140917,PM.CZCE,PM507.CZCE,-133
20140918,PM.CZCE,PM505.CZCE,145
20140919,PM.CZCE,PM501.CZCE,-28
20140922,PM.CZCE,PM411.CZCE,-388
20140929,PM.CZCE,PM501.CZCE,362
20141008,PM.CZCE,PM411.CZCE,-375
20141010,PM.CZCE,PM501.CZCE,352
20141114,PM.CZCE,PM505.CZCE,-155
20141117,PM.CZCE,PM503.CZCE,-70
20141118,PM.CZCE,PM501.CZCE,174
20141202,PM.CZCE,PM505.CZCE,-59
20141204,PM.CZCE,PM501.CZCE,65
20141208,PM.CZCE,PM509.CZCE,-13
20141209,PM.CZCE,PM505.CZCE,126
20141215,PM.CZCE,PM501.CZCE,56
20141230,PM.CZCE,PM509.CZCE,-16
20150106,PM.CZCE,PM501.CZCE,144
20150108,PM.CZCE,PM511.CZCE,-7
20150112,PM.CZCE,PM509.CZCE,-33
20150119,PM.CZCE,PM505.CZCE,87
20150122,PM.CZCE,PM503.CZCE,-272
20150123,PM.CZCE,PM505.CZCE,357
20150211,PM.CZCE,PM511.CZCE,50
20150213,PM.CZCE,PM509.CZCE,83
20150227,PM.CZCE,PM601.CZCE,14
20150302,PM.CZCE,PM511.CZCE,-80
20150331,PM.CZCE,PM505.CZCE,-64
20150408,PM.CZCE,PM509.CZCE,19
20150416,PM.CZCE,PM601.CZCE,-156
20150420,PM.CZCE,PM505.CZCE,-45
20150427,PM.CZCE,PM603.CZCE,81
20150429,PM.CZCE,PM505.CZCE,199
20150506,PM.CZCE,PM509.CZCE,-32
20150520,PM.CZCE,PM605.CZCE,-39
20150527,PM.CZCE,PM511.CZCE,-250
20150528,PM.CZCE,PM605.CZCE,200
20150601,PM.CZCE,PM601.CZCE,-35
20150605,PM.CZCE,PM511.CZCE,42
20150610,PM.CZCE,PM605.CZCE,151
20150616,PM.CZCE,PM601.CZCE,-69
20150619,PM.CZCE,PM507.CZCE,-601
20150623,PM.CZCE,PM605.CZCE,381
20150626,PM.CZCE,PM601.CZCE,43
20150630,PM.CZCE,PM605.CZCE,100
20150701,PM.CZCE,PM601.CZCE,-142
20150703,PM.CZCE,PM605.CZCE,75
20150706,PM.CZCE,PM601.CZCE,-108
20150708,PM.CZCE,PM605.CZCE,79
20150715,PM.CZCE,PM511.CZCE,149
20150716,PM.CZCE,PM605.CZCE,-92
20150722,PM.CZCE,PM509.CZCE,-45
20150724,PM.CZCE,PM601.CZCE,122
20150803,PM.CZCE,PM607.CZCE,28
20150805,PM.CZCE,PM601.CZCE,235
20150806,PM.CZCE,PM511.CZCE,121
20150811,PM.CZCE,PM601.CZCE,-82
20150817,PM.CZCE,PM605.CZCE,34
20150821,PM.CZCE,PM603.CZCE,71
20150826,PM.CZCE,PM601.CZCE,-2
20150901,PM.CZCE,PM509.CZCE,-126
20150902,PM.CZCE,PM601.CZCE,227
20150907,PM.CZCE,PM511.CZCE,-72
20150915,PM.CZCE,PM601.CZCE,128
20150918,PM.CZCE,PM511.CZCE,-154
20150930,PM.CZCE,PM601.CZCE,152
20151008,PM.CZCE,PM511.CZCE,-152
20151014,PM.CZCE,PM601.CZCE,151
20151016,PM.CZCE,PM511.CZCE,-148
20151020,PM.CZCE,PM601.CZCE,140
20151023,PM.CZCE,PM511.CZCE,-126
20151026,PM.CZCE,PM601.CZCE,130
20151029,PM.CZCE,PM511.CZCE,-108
20151102,PM.CZCE,PM601.CZCE,108
20151106,PM.CZCE,PM511.CZCE,-134
20151109,PM.CZCE,PM601.CZCE,134
20151110,PM.CZCE,PM511.CZCE,-118
20151112,PM.CZCE,PM601.CZCE,118
20160106,PM.CZCE,PM609.CZCE,88
20160107,PM.CZCE,PM601.CZCE,106
20160114,PM.CZCE,PM603.CZCE,54
20160129,PM.CZCE,PM701.CZCE,68
20160201,PM.CZCE,PM603.CZCE,-6
20160203,PM.CZCE,PM701.CZCE,-17
20160204,PM.CZCE,PM603.CZCE,-70
20160309,PM.CZCE,PM605.CZCE,144
20160310,PM.CZCE,PM603.CZCE,-173
20160311,PM.CZCE,PM605.CZCE,173
20160322,PM.CZCE,PM701.CZCE,-99
20160323,PM.CZCE,PM605.CZCE,118
20160420,PM.CZCE,PM701.CZCE,115
20160421,PM.CZCE,PM605.CZCE,-84
20160425,PM.CZCE,PM607.CZCE,331
20160426,PM.CZCE,PM605.CZCE,-522
20160428,PM.CZCE,PM611.CZCE,365
20160429,PM.CZCE,PM605.CZCE,-265
20160503,PM.CZCE,PM611.CZCE,265
20160506,PM.CZCE,PM605.CZCE,-355
20160509,PM.CZCE,PM611.CZCE,335
20160510,PM.CZCE,PM609.CZCE,-22
20160511,PM.CZCE,PM605.CZCE,-219
20160512,PM.CZCE,PM609.CZCE,269
20160513,PM.CZCE,PM607.CZCE,113
20160518,PM.CZCE,PM611.CZCE,-104
20160519,PM.CZCE,PM607.CZCE,200
20160520,PM.CZCE,PM611.CZCE,-200
20160526,PM.CZCE,PM607.CZCE,207
20160603,PM.CZCE,PM611.CZCE,-133
20160606,PM.CZCE,PM701.CZCE,59
20160607,PM.CZCE,PM611.CZCE,-148
20160613,PM.CZCE,PM607.CZCE,64
20160713,PM.CZCE,PM609.CZCE,-105
20160725,PM.CZCE,PM611.CZCE,142
20160726,PM.CZCE,PM609.CZCE,-142
20160727,PM.CZCE,PM611.CZCE,142
20160728,PM.CZCE,PM609.CZCE,-55
20160729,PM.CZCE,PM611.CZCE,92
20160801,PM.CZCE,PM609.CZCE,-94
20160803,PM.CZCE,PM611.CZCE,94
20160804,PM.CZCE,PM609.CZCE,-94
20160905,PM.CZCE,PM611.CZCE,144
20160906,PM.CZCE,PM609.CZCE,-144
20160907,PM.CZCE,PM611.CZCE,146
20160908,PM.CZCE,PM609.CZCE,-144
20160912,PM.CZCE,PM707.CZCE,232
20160914,PM.CZCE,PM611.CZCE,-87
20160920,PM.CZCE,PM701.CZCE,-167
20160921,PM.CZCE,PM611.CZCE,22
20160928,PM.CZCE,PM701.CZCE,-160
20160929,PM.CZCE,PM611.CZCE,11
20161014,PM.CZCE,PM701.CZCE,-87
20161018,PM.CZCE,PM611.CZCE,42
20161020,PM.CZCE,PM701.CZCE,-69
20161021,PM.CZCE,PM611.CZCE,72
20161027,PM.CZCE,PM705.CZCE,-39
20161028,PM.CZCE,PM611.CZCE,-57
20161031,PM.CZCE,PM705.CZCE,-49
20161101,PM.CZCE,PM611.CZCE,119
20161102,PM.CZCE,PM705.CZCE,-119
20161103,PM.CZCE,PM611.CZCE,124
20161104,PM.CZCE,PM701.CZCE,-74
20161107,PM.CZCE,PM611.CZCE,88
20161111,PM.CZCE,PM701.CZCE,-72
20161123,PM.CZCE,PM707.CZCE,162
20161124,PM.CZCE,PM701.CZCE,-263
20161128,PM.CZCE,PM707.CZCE,176
20161129,PM.CZCE,PM701.CZCE,-74
20161215,PM.CZCE,PM705.CZCE,-122
20161216,PM.CZCE,PM701.CZCE,119
20161226,PM.CZCE,PM705.CZCE,67
20161227,PM.CZCE,PM701.CZCE,-111
20170105,PM.CZCE,PM705.CZCE,-225
20170106,PM.CZCE,PM701.CZCE,217
20170112,PM.CZCE,PM703.CZCE,-227
20170223,PM.CZCE,PM705.CZCE,10
20170228,PM.CZCE,PM703.CZCE,-10
20170302,PM.CZCE,PM705.CZCE,10
20170303,PM.CZCE,PM703.CZCE,47
20170313,PM.CZCE,PM705.CZCE,10
20170331,PM.CZCE,PM709.CZCE,168
20170405,PM.CZCE,PM705.CZCE,-56
20170406,PM.CZCE,PM709.CZCE,162
20170407,PM.CZCE,PM705.CZCE,-163
20170502,PM.CZCE,PM801.CZCE,280
20170503,PM.CZCE,PM709.CZCE,84
20170505,PM.CZCE,PM705.CZCE,-151
20170512,PM.CZCE,PM707.CZCE,112
20170522,PM.CZCE,PM709.CZCE,39
20170523,PM.CZCE,PM707.CZCE,-40
20170524,PM.CZCE,PM709.CZCE,40
20170525,PM.CZCE,PM707.CZCE,-43
20170609,PM.CZCE,PM709.CZCE,39
20170612,PM.CZCE,PM707.CZCE,32
20170626,PM.CZCE,PM709.CZCE,39
20170627,PM.CZCE,PM707.CZCE,24
20170705,PM.CZCE,PM709.CZCE,38
20170706,PM.CZCE,PM707.CZCE,-39
20170713,PM.CZCE,PM801.CZCE,143
20170714,PM.CZCE,PM709.CZCE,61
20170721,PM.CZCE,PM801.CZCE,6
20170724,PM.CZCE,PM709.CZCE,88
20170807,PM.CZCE,PM801.CZCE,-12
20170808,PM.CZCE,PM709.CZCE,51
20170913,PM.CZCE,PM711.CZCE,210
20171113,PM.CZCE,PM801.CZCE,-222
20171225,PM.CZCE,PM805.CZCE,133
20171226,PM.CZCE,PM801.CZCE,-108
20180102,PM.CZCE,PM803.CZCE,-58
20180213,PM.CZCE,PM805.CZCE,190
20180226,PM.CZCE,PM803.CZCE,-204
20180301,PM.CZCE,PM805.CZCE,187
20180504,PM.CZCE,PM807.CZCE,346
20180507,PM.CZCE,PM805.CZCE,-346
20180514,PM.CZCE,PM807.CZCE,262
20180619,PM.CZCE,PM809.CZCE,-188
20180709,PM.CZCE,PM905.CZCE,-70
20180710,PM.CZCE,PM809.CZCE,-14
20180806,PM.CZCE,PM901.CZCE,292
20180808,PM.CZCE,PM809.CZCE,-178
20180809,PM.CZCE,PM901.CZCE,125
20180810,PM.CZCE,PM809.CZCE,-114
20180816,PM.CZCE,PM901.CZCE,220
20180821,PM.CZCE,PM809.CZCE,-90
20180830,PM.CZCE,PM901.CZCE,90
20180831,PM.CZCE,PM809.CZCE,-101
20180903,PM.CZCE,PM901.CZCE,68
20180904,PM.CZCE,PM811.CZCE,-58
20180912,PM.CZCE,PM809.CZCE,-20
20180913,PM.CZCE,PM901.CZCE,92
20180914,PM.CZCE,PM811.CZCE,-37
20181009,PM.CZCE,PM901.CZCE,52
20181010,PM.CZCE,PM811.CZCE,-14
20181017,PM.CZCE,PM901.CZCE,12
20181022,PM.CZCE,PM905.CZCE,2
20181023,PM.CZCE,PM901.CZCE,-92
20181031,PM.CZCE,PM905.CZCE,30
20181101,PM.CZCE,PM901.CZCE,22
20181119,PM.CZCE,PM907.CZCE,-70
20181120,PM.CZCE,PM901.CZCE,100
20181121,PM.CZCE,PM907.CZCE,-184
20181123,PM.CZCE,PM901.CZCE,169
20181126,PM.CZCE,PM907.CZCE,-119
20181129,PM.CZCE,PM901.CZCE,120
20181211,PM.CZCE,PM911.CZCE,-118
20181212,PM.CZCE,PM901.CZCE,-66
20181214,PM.CZCE,PM909.CZCE,-69
20181217,PM.CZCE,PM901.CZCE,193
20181224,PM.CZCE,PM905.CZCE,-187
20181225,PM.CZCE,PM907.CZCE,138
20181227,PM.CZCE,PM901.CZCE,-5
20181228,PM.CZCE,PM907.CZCE,68
20190102,PM.CZCE,PM901.CZCE,-68
20190107,PM.CZCE,PM903.CZCE,149
20190108,PM.CZCE,PM901.CZCE,-149
20190109,PM.CZCE,PM905.CZCE,69
20190110,PM.CZCE,PM903.CZCE,70
20190115,PM.CZCE,PM905.CZCE,-78
20190117,PM.CZCE,PM001.CZCE,169
20190118,PM.CZCE,PM903.CZCE,-53
20190121,PM.CZCE,PM905.CZCE,-117
20190122,PM.CZCE,PM903.CZCE,99
20190226,PM.CZCE,PM001.CZCE,72
20190319,PM.CZCE,PM909.CZCE,54
20190320,PM.CZCE,PM001.CZCE,-56
20190410,PM.CZCE,PM905.CZCE,-281
20190411,PM.CZCE,PM001.CZCE,280
20190415,PM.CZCE,PM905.CZCE,-280
20190416,PM.CZCE,PM001.CZCE,269
20190423,PM.CZCE,PM905.CZCE,-269
20190425,PM.CZCE,PM001.CZCE,269
20190429,PM.CZCE,PM911.CZCE,0
20190430,PM.CZCE,PM001.CZCE,27
20190509,PM.CZCE,PM905.CZCE,-267
20190513,PM.CZCE,PM907.CZCE,111
20190514,PM.CZCE,PM001.CZCE,190
20190520,PM.CZCE,PM003.CZCE,0
20190521,PM.CZCE,PM001.CZCE,-15
20190614,PM.CZCE,PM907.CZCE,-65
20190617,PM.CZCE,PM005.CZCE,65
20190618,PM.CZCE,PM907.CZCE,-65
20190627,PM.CZCE,PM909.CZCE,152
20190628,PM.CZCE,PM907.CZCE,-70
20190701,PM.CZCE,PM909.CZCE,89
20190702,PM.CZCE,PM907.CZCE,0
20190718,PM.CZCE,PM909.CZCE,-79
20190722,PM.CZCE,PM003.CZCE,63
20190802,PM.CZCE,PM909.CZCE,-104
20190807,PM.CZCE,PM007.CZCE,15
20190809,PM.CZCE,PM005.CZCE,0
20190826,PM.CZCE,PM007.CZCE,0
20190827,PM.CZCE,PM005.CZCE,-178
20190904,PM.CZCE,PM001.CZCE,178
20190905,PM.CZCE,PM005.CZCE,-178
20190920,PM.CZCE,PM007.CZCE,85
20190923,PM.CZCE,PM005.CZCE,-10
20191111,PM.CZCE,PM003.CZCE,14
20191112,PM.CZCE,PM005.CZCE,-14
20191118,PM.CZCE,PM007.CZCE,10
20200324,PM.CZCE,PM101.CZCE,67
20200325,PM.CZCE,PM007.CZCE,5
20200511,PM.CZCE,PM009.CZCE,-21
20200512,PM.CZCE,PM007.CZCE,-9
20200522,PM.CZCE,PM009.CZCE,-1
20060104,ru.SHFE,ru0604.SHFE,0
20060210,ru.SHFE,ru0605.SHFE,300
20060213,ru.SHFE,ru0604.SHFE,-515
20060214,ru.SHFE,ru0605.SHFE,150
20060307,ru.SHFE,ru0606.SHFE,75
20060328,ru.SHFE,ru0607.SHFE,195
20060509,ru.SHFE,ru0608.SHFE,195
20060511,ru.SHFE,ru0607.SHFE,-350
20060512,ru.SHFE,ru0608.SHFE,955
20060608,ru.SHFE,ru0609.SHFE,295
20060614,ru.SHFE,ru0607.SHFE,-340
20060615,ru.SHFE,ru0609.SHFE,-75
20060721,ru.SHFE,ru0610.SHFE,130
20060828,ru.SHFE,ru0611.SHFE,100
20061009,ru.SHFE,ru0701.SHFE,325
20061121,ru.SHFE,ru0703.SHFE,435
20070110,ru.SHFE,ru0705.SHFE,515
20070316,ru.SHFE,ru0707.SHFE,460
20070522,ru.SHFE,ru0709.SHFE,475
20070716,ru.SHFE,ru0711.SHFE,90
20070903,ru.SHFE,ru0801.SHFE,720
20071116,ru.SHFE,ru0803.SHFE,525
20080109,ru.SHFE,ru0805.SHFE,765
20080228,ru.SHFE,ru0807.SHFE,630
20080418,ru.SHFE,ru0809.SHFE,-785
20080715,ru.SHFE,ru0811.SHFE,-690
20080917,ru.SHFE,ru0901.SHFE,-15
20081008,ru.SHFE,ru0903.SHFE,-600
20081009,ru.SHFE,ru0901.SHFE,-85
20081111,ru.SHFE,ru0903.SHFE,-10
20081219,ru.SHFE,ru0905.SHFE,-155
20090107,ru.SHFE,ru0906.SHFE,480
20090108,ru.SHFE,ru0905.SHFE,0
20090226,ru.SHFE,ru0907.SHFE,-510
20090403,ru.SHFE,ru0909.SHFE,-30
20090617,ru.SHFE,ru0911.SHFE,140
20090722,ru.SHFE,ru1001.SHFE,980
20091110,ru.SHFE,ru1003.SHFE,440
20091229,ru.SHFE,ru1005.SHFE,475
20100301,ru.SHFE,ru1009.SHFE,400
20100315,ru.SHFE,ru1005.SHFE,-35
20100316,ru.SHFE,ru1009.SHFE,-260
20100611,ru.SHFE,ru1011.SHFE,-910
20100728,ru.SHFE,ru1101.SHFE,515
20100910,ru.SHFE,ru1103.SHFE,265
20101022,ru.SHFE,ru1105.SHFE,230
20110317,ru.SHFE,ru1109.SHFE,-90
20110704,ru.SHFE,ru1201.SHFE,280
20111115,ru.SHFE,ru1205.SHFE,-185
